81,card 1,26006711,credit
82,card 1,22374111,credit
83,card 1,56872715,credit
84,card 1,96069438,credit
85,card 1,662384,credit
86,card 1,28154125,credit
87,card 1,50946302,credit
88,card 1,98174369,credit
89,card 1,93486039,credit
90,card 1,70501114,credit
91,card 1,3155365,credit
92,card 1,71849683,credit
93,card 1,33215844,credit
94,card 1,68446751,credit
95,card 1,13258667,credit
96,card 1,44939938,credit
97,card 1,55705010,credit
98,card 1,72163366,credit
99,card 1,53811286,credit
100,card 1,83371433,credit
101,card 1,65206491,credit
102,card 1,33452629,credit
103,card 1,40301446,credit
104,card 1,56825955,credit
105,card 1,35731191,credit
106,card 1,38941762,credit
107,card 1,14734602,credit
108,card 1,68811676,credit
109,card 1,59182435,credit
110,card 1,59844644,credit
111,card 1,98277654,credit
112,card 1,32400513,credit
113,card 1,89742411,credit
114,card 1,27984505,credit
115,card 1,37337057,credit
116,card 1,14226730,credit
117,card 1,59246694,credit
118,card 1,7255950,credit
119,card 1,89628169,credit
120,card 1,98483815,credit
121,card 1,25643570,credit
122,card 1,49893596,credit
123,card 1,98112672,credit
124,card 1,97035283,credit
125,card 1,37996087,credit
126,card 1,68120741,credit
127,card 1,97970348,credit
128,card 1,28394818,credit
129,card 1,13313209,credit
130,card 1,22312512,credit
131,card 1,3520151,credit
132,card 1,90868729,credit
133,card 1,96393696,credit
134,card 1,71391628,credit
135,card 1,50139097,credit
136,card 1,71631974,credit
137,card 1,56788000,credit
138,card 1,11810273,credit
139,card 1,74248600,credit
140,card 1,31518227,credit
141,card 1,46576570,credit
142,card 1,54873143,credit
143,card 1,62706868,credit
144,card 1,60695338,credit
145,card 1,59891254,credit
146,card 1,96026658,credit
147,card 1,75590244,credit
148,card 1,12104439,credit
149,card 1,73151669,credit
150,card 1,10358406,credit
151,card 1,89120786,credit
152,card 1,69760594,credit
153,card 1,12341367,credit
154,card 1,87232957,credit
155,card 1,35759063,credit
156,card 1,46319938,credit
157,card 1,5365118,credit
158,card 1,41980597,credit
159,card 1,66361163,credit
160,card 1,49502501,credit
161,card 1,1367699,credit
162,card 1,28763479,credit
163,card 1,58482635,credit
164,card 1,89543996,credit
165,card 1,45965252,credit
166,card 1,69909942,credit
167,card 1,77106537,credit
168,card 1,31586517,credit
169,card 1,97051286,credit
170,card 1,17312318,credit
171,card 1,80395926,credit
172,card 1,55905008,credit
173,card 1,81138484,credit
174,card 1,49862036,credit
175,card 1,74986631,credit
176,card 1,23331466,credit
177,card 1,26914738,credit
178,card 1,57568056,credit
179,card 1,30349262,credit
180,card 1,54514039,credit
181,card 1,31357779,credit
182,card 1,13514060,credit
183,card 1,16068905,credit
184,card 1,11205640,credit
185,card 1,6903626,credit
186,card 1,72278553,credit
187,card 1,6703516,credit
188,card 1,4972410,credit
189,card 1,9680199,credit
190,card 1,29030989,credit
191,card 1,21647811,credit
192,card 1,66247147,credit
193,card 1,121820,credit
194,card 1,96446475,credit
195,card 1,62898388,credit
196,card 1,90079824,credit
197,card 1,37454488,credit
198,card 1,32515293,credit
199,card 1,57711287,credit
200,card 1,66376950,credit
201,card 1,16689258,credit
202,card 1,59845465,credit
203,card 1,80879766,credit
204,card 1,22230413,credit
205,card 1,58044612,credit
206,card 1,79822971,credit
207,card 1,88216171,credit
208,card 1,17089291,credit
209,card 1,66047098,credit
210,card 1,80174963,credit
211,card 1,84122219,credit
212,card 1,70597358,credit
213,card 1,30772668,credit
214,card 1,10001291,credit
215,card 1,63540445,credit
216,card 1,7824036,credit
217,card 1,78205553,credit
218,card 1,1037901,credit
219,card 1,95602981,credit
220,card 1,99490342,credit
221,card 1,83323375,credit
222,card 1,1355011,credit
223,card 1,42434150,credit
224,card 1,39696667,credit
225,card 1,72116793,credit
226,card 1,50817174,credit
227,card 1,91342846,credit
228,card 1,25320013,credit
229,card 1,60168225,credit
230,card 1,96689434,credit
231,card 1,43470258,credit
232,card 1,3142317,credit
233,card 1,71974318,credit
234,card 1,24317732,credit
235,card 1,24542812,credit
236,card 1,60626814,credit
237,card 1,87238752,credit
238,card 1,80635410,credit
239,card 1,97677383,credit
240,card 1,7702678,credit
241,card 1,99926115,credit
242,card 1,87632313,credit
243,card 1,63221667,credit
244,card 1,98151114,credit
245,card 1,78630587,credit
246,card 1,22920039,credit
247,card 1,24468852,credit
248,card 1,40501102,credit
249,card 1,88238790,credit
250,card 1,95031367,credit
251,card 1,36603234,credit
252,card 1,12200066,credit
253,card 1,90212872,credit
254,card 1,40663688,credit
255,card 1,64979477,credit
256,card 1,16270390,credit
257,card 1,96490167,credit
258,card 1,22126322,credit
259,card 1,35402329,credit
260,card 1,54611224,credit
261,card 1,4931201,credit
262,card 1,62850906,credit
263,card 1,25209520,credit
264,card 1,65392471,credit
265,card 1,78207582,credit
266,card 1,42242685,credit
267,card 1,60110850,credit
268,card 1,58127465,credit
269,card 1,692060,credit
270,card 1,73034611,credit
271,card 1,49581715,credit
272,card 1,15270507,credit
273,card 1,90858215,credit
274,card 1,8038474,credit
275,card 1,21228644,credit
276,card 1,34551074,credit
277,card 1,32213059,credit
278,card 1,61164183,credit
279,card 1,12106851,credit
280,card 1,50202234,credit
281,card 1,18470447,credit
282,card 1,26694703,credit
283,card 1,9683709,credit
284,card 1,66368152,credit
285,card 1,74353061,credit
286,card 1,40901270,credit
287,card 1,65611168,credit
288,card 1,36403312,credit
289,card 1,83688198,credit
290,card 1,32589086,credit
291,card 1,20152037,credit
292,card 1,9557534,credit
293,card 1,11475546,credit
294,card 1,90584489,credit
295,card 1,94658892,credit
296,card 1,22080266,credit
297,card 1,13256244,credit
298,card 1,49172198,credit
299,card 1,54042650,credit
300,card 1,13558027,credit
301,card 1,92862894,credit
302,card 1,88243119,credit
303,card 1,55336794,credit
304,card 1,91633577,credit
305,card 1,68771538,credit
306,card 1,55780207,credit
307,card 1,690056,credit
308,card 1,52920991,credit
309,card 1,7493324,credit
310,card 1,62009748,credit
311,card 1,91882634,credit
312,card 1,9161,credit
313,card 1,64958283,credit
314,card 1,52636545,credit
315,card 1,94428104,credit
316,card 1,49326278,credit
317,card 1,58032744,credit
318,card 1,70663472,credit
319,card 1,86002948,credit
320,card 1,73583034,credit
321,card 1,83418123,credit
322,card 1,30716625,credit
323,card 1,76528938,credit
324,card 1,32484545,credit
325,card 1,28962996,credit
326,card 1,70114194,credit
327,card 1,74603368,credit
328,card 1,19094227,credit
329,card 1,70796290,credit
330,card 1,67261689,credit
331,card 1,50737774,credit
332,card 1,67447638,credit
333,card 1,3876944,credit
334,card 1,92335094,credit
335,card 1,21974762,credit
336,card 1,60903772,credit
337,card 1,71258430,credit
338,card 1,54264313,credit
339,card 1,48373671,credit
340,card 1,96508559,credit
341,card 1,89786997,credit
342,card 1,33144538,credit
343,card 1,68760554,credit
344,card 1,31942029,credit
345,card 1,38777736,credit
346,card 1,1461347,credit
347,card 1,25214235,credit
348,card 1,39696578,credit
349,card 1,48827927,credit
350,card 1,91333686,credit
351,card 1,85321673,credit
352,card 1,40574568,credit
353,card 1,2274119,credit
354,card 1,60633471,credit
355,card 1,87499572,credit
356,card 1,27739015,credit
357,card 1,90710512,credit
358,card 1,63705759,credit
359,card 1,298751,credit
360,card 1,91806886,credit
361,card 1,32789435,credit
362,card 1,20275100,credit
363,card 1,36459134,credit
364,card 1,696701,credit
365,card 1,88070882,credit
366,card 1,39156799,credit
367,card 1,94020690,credit
368,card 1,92869403,credit
369,card 1,56209918,credit
370,card 1,41080834,credit
371,card 1,35152601,credit
372,card 1,16586870,credit
373,card 1,46102635,credit
374,card 1,94706430,credit
375,card 1,89685911,credit
376,card 1,15085357,credit
377,card 1,2017875,credit
378,card 1,57208559,credit
379,card 1,6559466,credit
380,card 1,74257446,credit
381,card 1,68746306,credit
382,card 1,77756790,credit
383,card 1,21131554,credit
384,card 1,27997749,credit
385,card 1,90685746,credit
386,card 1,72664578,credit
387,card 1,37573661,credit
388,card 1,94443420,credit
389,card 1,3885757,credit
390,card 1,61817003,credit
391,card 1,46049847,credit
392,card 1,38910625,credit
393,card 1,85412123,credit
394,card 1,46119877,credit
395,card 1,2349450,credit
396,card 1,38773324,credit
397,card 1,39348674,credit
398,card 1,82763556,credit
399,card 1,48643634,credit
400,card 1,82990479,credit
401,card 1,2123837,credit
402,card 1,47972228,credit
403,card 1,15305610,credit
404,card 1,19185632,credit
405,card 1,62763128,credit
406,card 1,98827885,credit
407,card 1,19537532,credit
408,card 1,7708027,credit
409,card 1,35219842,credit
410,card 1,84468957,credit
411,card 1,95598937,credit
412,card 1,22757542,credit
413,card 1,2865651,credit
414,card 1,91422362,credit
415,card 1,24434471,credit
416,card 1,48723841,credit
417,card 1,18645938,credit
418,card 1,90577598,credit
419,card 1,74983149,credit
420,card 1,81740350,credit
421,card 1,113997,credit
422,card 1,53037548,credit
423,card 1,99478745,credit
424,card 1,35140407,credit
425,card 1,48965701,credit
426,card 1,7460902,credit
427,card 1,60514010,credit
428,card 1,31323735,credit
429,card 1,24196545,credit
430,card 1,16942233,credit
431,card 1,14153661,credit
432,card 1,88338098,credit
433,card 1,25098957,credit
434,card 1,24375771,credit
435,card 1,92702618,credit
436,card 1,91781313,credit
437,card 1,68261010,credit
438,card 1,65146231,credit
439,card 1,52457678,credit
440,card 1,76982039,credit
441,card 1,63077927,credit
442,card 1,61361773,credit
443,card 1,40978106,credit
444,card 1,7577654,credit
445,card 1,78592234,credit
446,card 1,38164115,credit
447,card 1,41222786,credit
448,card 1,62980743,credit
449,card 1,81631125,credit
450,card 1,20918623,credit
451,card 1,2277430,credit
452,card 1,58775799,credit
453,card 1,56568362,credit
454,card 1,9086581,credit
455,card 1,33624971,credit
456,card 1,27932014,credit
457,card 1,81337659,credit
458,card 1,67136657,credit
459,card 1,84628514,credit
460,card 1,61232934,credit
461,card 1,25134677,credit
462,card 1,43199771,credit
463,card 1,66570085,credit
464,card 1,12619963,credit
465,card 1,13957661,credit
466,card 1,37401389,credit
467,card 1,30623425,credit
468,card 1,11777233,credit
469,card 1,35628789,credit
470,card 1,82301031,credit
471,card 1,65993449,credit
472,card 1,14883924,credit
473,card 1,1596194,credit
474,card 1,53707715,credit
475,card 1,27321095,credit
476,card 1,71625672,credit
477,card 1,11479439,credit
478,card 1,12862383,credit
479,card 1,20105124,credit
480,card 1,11612990,credit
481,card 1,69837318,credit
482,card 1,2769407,credit
483,card 1,53797336,credit
484,card 1,81025905,credit
485,card 1,25666828,credit
486,card 1,85516091,credit
487,card 1,1657842,credit
488,card 1,44548559,credit
489,card 1,80640811,credit
490,card 1,61069545,credit
491,card 1,52730172,credit
492,card 1,69283169,credit
493,card 1,56342699,credit
494,card 1,34129618,credit
495,card 1,33448153,credit
496,card 1,29103715,credit
497,card 1,92804440,credit
498,card 1,12501842,credit
499,card 1,79694611,credit
500,card 1,35596874,credit
501,card 1,51980262,credit
502,card 1,17853900,credit
503,card 1,74235824,credit
504,card 1,84944644,credit
505,card 1,19378855,credit
506,card 1,60144195,credit
507,card 1,54166662,credit
508,card 1,16489168,credit
509,card 1,97572537,credit
510,card 1,96530213,credit
511,card 1,68316485,credit
512,card 1,34825210,credit
513,card 1,93046306,credit
514,card 1,96274761,credit
515,card 1,67087631,credit
516,card 1,34514094,credit
517,card 1,57139086,credit
518,card 1,32324752,credit
519,card 1,69066956,credit
520,card 1,81856338,credit
521,card 1,87011409,credit
522,card 1,16557402,credit
523,card 1,72417660,credit
524,card 1,14784568,credit
525,card 1,25792989,credit
526,card 1,40348399,credit
527,card 1,83088129,credit
528,card 1,33020830,credit
529,card 1,61587544,credit
530,card 1,39705073,credit
531,card 1,83290058,credit
532,card 1,73930112,credit
533,card 1,59715514,credit
534,card 1,18932382,credit
535,card 1,98153863,credit
536,card 1,59187156,credit
537,card 1,1434567,credit
538,card 1,56520319,credit
539,card 1,41426953,credit
540,card 1,29365666,credit
541,card 1,23181504,credit
542,card 1,61635229,credit
543,card 1,27650332,credit
544,card 1,19441792,credit
545,card 1,58092557,credit
546,card 1,83877994,credit
547,card 1,74835920,credit
548,card 1,46205846,credit
549,card 1,8981421,credit
550,card 1,48910443,credit
551,card 1,46277622,credit
552,card 1,22643971,credit
553,card 1,26725189,credit
554,card 1,58482993,credit
555,card 1,34023486,credit
556,card 1,90531997,credit
557,card 1,85134411,credit
558,card 1,15859772,credit
559,card 1,13553304,credit
560,card 1,7172825,credit
561,card 1,79663868,credit
562,card 1,60693365,credit
563,card 1,82953626,credit
564,card 1,37310985,credit
565,card 1,76535385,credit
566,card 1,76591972,credit
567,card 1,47857721,credit
568,card 1,49040022,credit
569,card 1,91854568,credit
570,card 1,67315924,credit
571,card 1,86227994,credit
572,card 1,85526136,credit
573,card 1,83488363,credit
574,card 1,81527439,credit
575,card 1,26809239,credit
576,card 1,50478361,credit
577,card 1,54232864,credit
578,card 1,83784416,credit
579,card 1,76196486,credit
580,card 1,77503715,credit
581,card 1,19838453,credit
582,card 1,8463249,credit
583,card 1,94462090,credit
584,card 1,90627739,credit
585,card 1,41512974,credit
586,card 1,51390042,credit
587,card 1,24335506,credit
588,card 1,63440566,credit
589,card 1,14000869,credit
590,card 1,44266091,credit
591,card 1,9991194,credit
592,card 1,23334250,credit
593,card 1,78938341,credit
594,card 1,47231300,credit
595,card 1,774866,credit
596,card 1,13387867,credit
597,card 1,50414839,credit
598,card 1,23697073,credit
599,card 1,2799908,credit
600,card 1,49703190,credit
601,card 1,7297253,credit
602,card 1,55915322,credit
603,card 1,51604829,credit
604,card 1,76014814,credit
605,card 1,41701828,credit
606,card 1,25305884,credit
607,card 1,83989813,credit
608,card 1,1515005,credit
609,card 1,61448014,credit
610,card 1,31755655,credit
611,card 1,3808131,credit
612,card 1,88058304,credit
613,card 1,77500819,credit
614,card 1,36895570,credit
615,card 1,58679521,credit
616,card 1,39231758,credit
617,card 1,61405438,credit
618,card 1,97691719,credit
619,card 1,46000546,credit
620,card 1,89406127,credit
621,card 1,7670561,credit
622,card 1,62467552,credit
623,card 1,44002748,credit
624,card 1,53041188,credit
625,card 1,67875447,credit
626,card 1,98973612,credit
627,card 1,87343231,credit
628,card 1,53369145,credit
629,card 1,33830156,credit
630,card 1,66796067,credit
631,card 1,51679327,credit
632,card 1,31646127,credit
633,card 1,31143834,credit
634,card 1,40116568,credit
635,card 1,44472454,credit
636,card 1,34678512,credit
637,card 1,57810807,credit
638,card 1,25609896,credit
639,card 1,21964148,credit
640,card 1,21301987,credit
641,card 1,45965607,credit
642,card 1,59771759,credit
643,card 1,35698277,credit
644,card 1,71941132,credit
645,card 1,82157876,credit
646,card 1,62227691,credit
647,card 1,26406071,credit
648,card 1,12127787,credit
649,card 1,80950022,credit
650,card 1,98543644,credit
651,card 1,68992262,credit
652,card 1,56915556,credit
653,card 1,50078073,credit
654,card 1,95235658,credit
655,card 1,18830226,credit
656,card 1,1765541,credit
657,card 1,89786781,credit
658,card 1,71009245,credit
659,card 1,45940641,credit
660,card 1,39385526,credit
661,card 1,41419029,credit
662,card 1,49331663,credit
663,card 1,19195880,credit
664,card 1,28443417,credit
665,card 1,61161147,credit
666,card 1,50314366,credit
667,card 1,47351129,credit
668,card 1,25990420,credit
669,card 1,97779470,credit
670,card 1,62979106,credit
671,card 1,42431267,credit
672,card 1,48164393,credit
673,card 1,73999250,credit
674,card 1,9640780,credit
675,card 1,62526318,credit
676,card 1,8055803,credit
677,card 1,19479836,credit
678,card 1,22512729,credit
679,card 1,3455917,credit
680,card 1,34713606,credit
681,card 1,5340420,credit
682,card 1,94592563,credit
683,card 1,676446,credit
684,card 1,56184717,credit
685,card 1,31224803,credit
686,card 1,62870079,credit
687,card 1,6718437,credit
688,card 1,34272394,credit
689,card 1,52086604,credit
690,card 1,76829361,credit
691,card 1,54609828,credit
692,card 1,31908626,credit
693,card 1,1139355,credit
694,card 1,54616090,credit
695,card 1,88850806,credit
696,card 1,90182953,credit
697,card 1,34006448,credit
698,card 1,3355166,credit
699,card 1,32170152,credit
700,card 1,67856380,credit
701,card 1,73418337,credit
702,card 1,42494718,credit
703,card 1,69673390,credit
704,card 1,1190458,credit
705,card 1,90581822,credit
706,card 1,55893060,credit
707,card 1,74286868,credit
708,card 1,25370071,credit
709,card 1,25720143,credit
710,card 1,19124380,credit
711,card 1,17446949,credit
712,card 1,27563043,credit
713,card 1,68057172,credit
714,card 1,10624450,credit
715,card 1,34269984,credit
716,card 1,49779466,credit
717,card 1,8494570,credit
718,card 1,31629170,credit
719,card 1,34707291,credit
720,card 1,16452680,credit
721,card 1,90085940,credit
722,card 1,7503356,credit
723,card 1,56615694,credit
724,card 1,59738887,credit
725,card 1,80784264,credit
726,card 1,30874562,credit
727,card 1,23710255,credit
728,card 1,90427445,credit
729,card 1,80286437,credit
730,card 1,2735558,credit
731,card 1,3750881,credit
732,card 1,56042474,credit
733,card 1,28707756,credit
734,card 1,28124968,credit
735,card 1,8386032,credit
736,card 1,38919898,credit
737,card 1,66529831,credit
738,card 1,55772284,credit
739,card 1,79572305,credit
740,card 1,92001720,credit
741,card 1,38952167,credit
742,card 1,93742201,credit
743,card 1,13815238,credit
744,card 1,26033447,credit
745,card 1,65094990,credit
746,card 1,13337707,credit
747,card 1,56535928,credit
748,card 1,45096621,credit
749,card 1,37410236,credit
750,card 1,89590887,credit
751,card 1,43145289,credit
752,card 1,48360263,credit
753,card 1,29378847,credit
754,card 1,40935003,credit
755,card 1,31296443,credit
756,card 1,99138585,credit
757,card 1,6982081,credit
758,card 1,97791586,credit
759,card 1,18816212,credit
760,card 1,83960139,credit
761,card 1,34146799,credit
762,card 1,96638532,credit
763,card 1,78177510,credit
764,card 1,35903136,credit
765,card 1,8382999,credit
766,card 1,43622958,credit
767,card 1,34040873,credit
768,card 1,91246524,credit
769,card 1,84955888,credit
770,card 1,61369339,credit
771,card 1,49524889,credit
772,card 1,1179596,credit
773,card 1,80229345,credit
774,card 1,3498357,credit
775,card 1,45069126,credit
776,card 1,66209088,credit
777,card 1,64963866,credit
778,card 1,5447494,credit
779,card 1,70820170,credit
780,card 1,33243876,credit
781,card 1,58266264,credit
782,card 1,54133744,credit
783,card 1,15654533,credit
784,card 1,96867612,credit
785,card 1,10259107,credit
786,card 1,13871449,credit
787,card 1,59353243,credit
788,card 1,91919888,credit
789,card 1,62685711,credit
790,card 1,84834951,credit
791,card 1,38938535,credit
792,card 1,39983842,credit
793,card 1,62788750,credit
794,card 1,87009110,credit
795,card 1,73380387,credit
796,card 1,69543901,credit
797,card 1,84043421,credit
798,card 1,11228823,credit
799,card 1,75495766,credit
800,card 1,37840689,credit
801,card 1,3354678,credit
802,card 1,51920791,credit
803,card 1,38889110,credit
804,card 1,30844121,credit
805,card 1,41959924,credit
806,card 1,31009754,credit
807,card 1,23414938,credit
808,card 1,9491893,credit
809,card 1,39635274,credit
810,card 1,157349,credit
811,card 1,48114674,credit
812,card 1,10135665,credit
813,card 1,20116752,credit
814,card 1,43529065,credit
815,card 1,87078775,credit
816,card 1,46535566,credit
817,card 1,36901001,credit
818,card 1,16719134,credit
819,card 1,10356410,credit
820,card 1,75991466,credit
821,card 1,17449084,credit
822,card 1,5680111,credit
823,card 1,5454959,credit
824,card 1,63849516,credit
825,card 1,38369423,credit
826,card 1,75409536,credit
827,card 1,44486298,credit
828,card 1,44637043,credit
829,card 1,76774400,credit
830,card 1,35939459,credit
831,card 1,34752625,credit
832,card 1,54693467,credit
833,card 1,95328685,credit
834,card 1,11471474,credit
835,card 1,60551472,credit
836,card 1,63929491,credit
837,card 1,16920374,credit
838,card 1,19611861,credit
839,card 1,26409889,credit
840,card 1,98685050,credit
841,card 1,30428571,credit
842,card 1,42250508,credit
843,card 1,856812,credit
844,card 1,82140822,credit
845,card 1,19774480,credit
846,card 1,67906801,credit
847,card 1,54128940,credit
848,card 1,49478727,credit
849,card 1,23602444,credit
850,card 1,51369722,credit
851,card 1,82149894,credit
852,card 1,93733767,credit
853,card 1,75408174,credit
854,card 1,16723201,credit
855,card 1,32338594,credit
856,card 1,46766150,credit
857,card 1,66003320,credit
858,card 1,66262930,credit
859,card 1,71087055,credit
860,card 1,12673369,credit
861,card 1,76699623,credit
862,card 1,94619025,credit
863,card 1,71562545,credit
864,card 1,13439755,credit
865,card 1,34746859,credit
866,card 1,9666600,credit
867,card 1,77703569,credit
868,card 1,70073462,credit
869,card 1,62265591,credit
870,card 1,46703901,credit
871,card 1,34658117,credit
872,card 1,32375259,credit
873,card 1,94931327,credit
874,card 1,69944435,credit
875,card 1,40849350,credit
876,card 1,47003051,credit
877,card 1,94326028,credit
878,card 1,56339746,credit
879,card 1,84587178,credit
880,card 1,91844130,credit
881,card 1,82311364,credit
882,card 1,84663037,credit
883,card 1,87564641,credit
884,card 1,91146385,credit
885,card 1,76506097,credit
886,card 1,13444842,credit
887,card 1,11738873,credit
888,card 1,52905846,credit
889,card 1,18289397,credit
890,card 1,98402782,credit
891,card 1,92665984,credit
892,card 1,57315615,credit
893,card 1,70710554,credit
894,card 1,52777283,credit
895,card 1,19863970,credit
896,card 1,46566472,credit
897,card 1,88776208,credit
898,card 1,43901609,credit
899,card 1,93853409,credit
900,card 1,3900928,credit
901,card 1,33571075,credit
902,card 1,54758878,credit
903,card 1,36261659,credit
904,card 1,37387991,credit
905,card 1,55741965,credit
906,card 1,27619507,credit
907,card 1,34755952,credit
908,card 1,71072872,credit
909,card 1,29536394,credit
910,card 1,43968467,credit
911,card 1,38013794,credit
912,card 1,85707827,credit
913,card 1,98810620,credit
914,card 1,1253354,credit
915,card 1,3623891,credit
916,card 1,58566087,credit
917,card 1,12774162,credit
918,card 1,53445876,credit
919,card 1,61472294,credit
920,card 1,22062576,credit
921,card 1,38589474,credit
922,card 1,43089706,credit
923,card 1,65482197,credit
924,card 1,65577551,credit
925,card 1,74263573,credit
926,card 1,56605897,credit
927,card 1,96433499,credit
928,card 1,9186250,credit
929,card 1,60509975,credit
930,card 1,93912185,credit
931,card 1,82971908,credit
932,card 1,76615919,credit
933,card 1,4726491,credit
934,card 1,78886233,credit
935,card 1,66006445,credit
936,card 1,26572510,credit
937,card 1,98238657,credit
938,card 1,26181016,credit
939,card 1,78029274,credit
940,card 1,58923667,credit
941,card 1,50970800,credit
942,card 1,11945348,credit
943,card 1,66890862,credit
944,card 1,51217603,credit
945,card 1,75119549,credit
946,card 1,63795386,credit
947,card 1,88651690,credit
948,card 1,38328904,credit
949,card 1,52531732,credit
950,card 1,24181978,credit
951,card 1,42790892,credit
952,card 1,71725007,credit
953,card 1,43722803,credit
954,card 1,95605508,credit
955,card 1,70411468,credit
956,card 1,4488665,credit
957,card 1,46482174,credit
958,card 1,19961101,credit
959,card 1,35512302,credit
960,card 1,979360,credit
961,card 1,33587383,credit
962,card 1,47983159,credit
963,card 1,94225238,credit
964,card 1,63973768,credit
965,card 1,44072438,credit
966,card 1,4414585,credit
967,card 1,65811314,credit
968,card 1,86786737,credit
969,card 1,17785495,credit
970,card 1,88430709,credit
971,card 1,92194278,credit
972,card 1,28154021,credit
973,card 1,19146690,credit
974,card 1,4695623,credit
975,card 1,77106851,credit
976,card 1,77731854,credit
977,card 1,85085609,credit
978,card 1,90017819,credit
979,card 1,42830488,credit
980,card 1,54985946,credit
981,card 1,79433227,credit
982,card 1,47662361,credit
983,card 1,39672463,credit
984,card 1,91866535,credit
985,card 1,39180745,credit
986,card 1,74822187,credit
987,card 1,77753439,credit
988,card 1,59042765,credit
989,card 1,61923259,credit
990,card 1,79632518,credit
991,card 1,92595262,credit
992,card 1,80530448,credit
993,card 1,71079990,credit
994,card 1,67044694,credit
995,card 1,3498791,credit
996,card 1,94806814,credit
997,card 1,13709264,credit
998,card 1,72800404,credit
999,card 1,99284084,credit
1000,card 1,85898162,credit
1001,card 1,14170767,credit
1002,card 1,82468660,credit
1003,card 1,52932538,credit
1004,card 1,26292236,credit
1005,card 1,6478313,credit
1006,card 1,95072024,credit
1007,card 1,43138831,credit
1008,card 1,49784703,credit
1009,card 1,90548123,credit
1010,card 1,39087239,credit
1011,card 1,33339041,credit
1012,card 1,14737205,credit
1013,card 1,9094301,credit
1014,card 1,64609371,credit
1015,card 1,92537382,credit
1016,card 1,63203003,credit
1017,card 1,83242358,credit
1018,card 1,87498325,credit
1019,card 1,44192100,credit
1020,card 1,35184835,credit
1021,card 1,67252046,credit
1022,card 1,65090326,credit
1023,card 1,34089329,credit
1024,card 1,75546063,credit
1025,card 1,71695361,credit
1026,card 1,71219454,credit
1027,card 1,99990251,credit
1028,card 1,84355825,credit
1029,card 1,64191625,credit
1030,card 1,11709825,credit
1031,card 1,31095836,credit
1032,card 1,66426109,credit
1033,card 1,77402709,credit
1034,card 1,89357791,credit
1035,card 1,40426366,credit
1036,card 1,19423957,credit
1037,card 1,93436863,credit
1038,card 1,25281384,credit
1039,card 1,77217461,credit
1040,card 1,30246367,credit
1041,card 1,93639684,credit
1042,card 1,46909524,credit
1043,card 1,77384691,credit
1044,card 1,16791479,credit
1045,card 1,81414852,credit
1046,card 1,75181317,credit
1047,card 1,46613944,credit
1048,card 1,74506087,credit
1049,card 1,91434211,credit
1050,card 1,75813779,credit
1051,card 1,57357911,credit
1052,card 1,28142153,credit
1053,card 1,59151443,credit
1054,card 1,83178556,credit
1055,card 1,31282518,credit
1056,card 1,36823193,credit
1057,card 1,46400379,credit
1058,card 1,72366953,credit
1059,card 1,76668944,credit
1060,card 1,51085713,credit
1061,card 1,94632041,credit
1062,card 1,41135991,credit
1063,card 1,29489742,credit
1064,card 1,55830123,credit
1065,card 1,78213372,credit
1066,card 1,15657860,credit
1067,card 1,4733446,credit
1068,card 1,59914302,credit
1069,card 1,39424057,credit
1070,card 1,88658881,credit
1071,card 1,7661489,credit
1072,card 1,82791152,credit
